60,129
30,131
0,3
140,421
150,405
120,1351
20,430
90,502
20,215
30,2134
70,1353
290,198
10,214
0,3
380,82
0,2504
0,12
0,182
290,28
0,3
250,38
0,476
0,469
570,473
0,471
120,470
170,472
60,474
20,472
80,261
90,475
0,109
0,41
210,39
0,190
20,191
10,40
10,0
0,3
360,46
270,16
0,3
0,42
40,43
200,0
880,238
880,321
850,199
40,188
100,82
90,186
0,485
20,486
40,13
110,200
50,201
40,321
90,490
130,488
60,487
130,49
140,54
30,54
30,491
0,492
0,3
700,117
100,12
120,27
20,28
150,358
10,82
170,11
20,13
0,182
0,3
120,11
10,13
110,484
100,483
0,3
420,30
0,3
0,3
1770,3
0,20
650,20
0,3
330,489
0,3
0,493
160,3
170,49
60,27
20,28
70,495
120,182
170,64
0,493
0,180
790,152
420,508
50,505
50,30
310,3
1660,3
320,494
300,30
140,496
20,498
30,31
30,166
250,497
120,167
0,1941
0,1940
540,1953
270,115
90,2259
340,182
80,166
10,167
70,11
10,13
110,27
0,33
10,28
120,346
30,19
80,106
50,3
50,348
80,30
40,494
480,3
120,30
220,152
170,31
190,30
20,3
60,3
30,31
50,152
110,505
0,508
10,761
40,30
30,31
40,508
0,347
0,161
110,496
40,497
40,176
10,34
100,1951
0,2191
70,118
20,496
20,30
40,166
70,497
100,187
20,115
0,2438
50,31
0,1683
40,2192
0,2193
30,2450
180,743
100,2110
170,2208
80,1813
10,2453
220,642
0,643
120,2220
60,1955
0,774
270,2496
0,569
190,30
150,348
110,358
190,3
310,12
1300,3287
320,494
240,3
600,3646
10,3647
130,3648
0,226
0,3
0,3
0,3
0,440
120,441
240,3
120,439
0,3
480,387
160,1
0,387
230,501
0,576
1150,594
70,396
230,595
120,598
840,19
100,106
350,7
0,50
0,106
790,11
20,13
220,29
290,507
0,500
120,499
140,34
0,126
130,34
0,503
10,504
290,502
200,3
460,11
20,13
430,516
260,519
250,521
180,27
40,28
310,64
0,536
50,182
40,27
40,64
0,65
10,117
30,537
10,538
380,539
0,506
960,510
270,512
110,514
510,522
310,510
0,3
0,3
0,3
0,3
100,82
200,517
240,214
20,215
0,95
10,102
80,528
40,86
10,87
0,533
10,534
10,526
140,89
10,527
10,90
0,528
10,535
50,532
40,92
10,94
0,3
0,3
0,3
0,523
270,42
70,43
140,186
0,558
10,54
260,492
50,565
10,566
190,567
440,572
150,573
30,571
10,596
60,574
20,575
130,573
70,573
20,573
70,574
120,214
10,215
110,86
10,87
130,502
10,89
10,90
30,92
10,94
40,529
0,530
60,90
20,87
830,3
160,27
0,28
220,596
30,574
110,82
110,86
10,87
40,3
240,601
290,596
100,603
0,611
130,596
40,605
100,607
60,610
10,612
40,616
20,494
30,614
60,613
10,615
0,3
0,2
300,1
60,3
390,542
40,543
0,3
0,11
20,13
310,3
10,29
260,545
40,13
180,507
0,3
0,182
160,64
0,65
130,12
0,582
0,583
30,3
40,584
10,358
40,11
0,13
10,226
0,439
10,440
90,578
30,585
60,27
10,21
20,28
200,591
410,3
300,544
100,546
190,547
0,182
0,12
170,549
20,12
380,38
0,244
0,548
0,46
290,552
50,552
0,444
60,482
310,16
0,550
0,551
200,553
10,554
270,556
30,560
10,555
0,561
30,557
70,563
10,564
10,226
590,569
0,597
80,552
70,597
200,597
170,88
520,2
150,542
40,543
0,3637
810,227
240,216
430,1098
50,285
60,1099
50,3
10,657
80,3757
10,3753
20,3754
120,3761
40,1513
10,1514
0,226
20,3762
10,3765
10,1106
60,3763
60,3755
10,3756
30,3766
80,906
180,3764
130,1407
100,3774
180,3772
70,3773
60,1406
170,2286
10,2287
1360,2251
190,3394
130,3752
20,2254
110,1513
0,3
0,3
0,81
640,570
0,3
150,489
0,3
500,3
710,3
310,0
590,136
70,137
40,228
320,228
90,228
0,226
110,3
550,306
10,307
20,577
260,344
10,345
260,589
0,3
780,586
0,261
200,579
190,579
220,587
0,3
440,3
70,3
250,164
50,182
0,11
30,13
50,3
30,3
260,0
230,39
100,41
20,40
170,40
180,257
140,599
70,264
150,190
60,191
440,192
1290,3
0,358
100,3
240,3
30,0
0,590
60,260
150,593
90,592
160,593
0,457
0,3
0,3
0,124
20,125
160,50
160,120
20,121
0,182
230,64
0,536
0,3
0,120
20,121
110,124
20,125
120,50
0,3
260,609
350,617
230,0
60,620
140,200
30,201
40,618
40,619
230,622
90,621
0,31
20,166
0,3
580,43
80,43
0,43
120,43
0,43
30,43
1110,238
1140,238
110,43
100,43
0,3
0,3
0,3
540,3
0,3
0,3
1020,3
440,182
930,226
0,38
1170,38
370,38
330,38
150,289
60,3
40,439
0,440
40,822
60,817
10,440
20,358
0,824
10,824
50,38
180,827
500,38
200,38
590,903
40,38
150,824
40,824
0,824
100,1262
70,327
0,15
40,33
90,3
10,1270
0,3
70,15
10,38
10,38
60,106
50,678
10,678
30,690
50,685
10,686
60,3
80,689
150,38
120,33
130,38
70,3
100,23
100,1333
0,33
40,182
50,773
80,3
130,783
10,775
70,493
0,38
70,23
200,0
10,38
20,634
0,635
110,38
50,3
40,635
50,285
80,286
50,38
0,439
0,440
10,38
20,285
10,38
50,657
30,3
30,38
120,3
70,682
10,682
10,7
20,2287
40,3
50,3
10,45
20,3
0,1101
10,683
10,107
0,108
10,719
90,33
0,2286
0,2287
80,2289
20,46
70,493
50,3
40,38
40,285
10,3
20,3
30,322
10,286
20,2546
0,38
40,38
150,2123
10,2118
40,1168
100,23
10,2126
0,3
10,38
0,38
20,1099
80,135
10,23
110,23
50,38
120,3
50,82
10,509
0,511
50,513
20,100
0,101
30,509
0,511
20,103
10,104
30,511
20,3
40,33
70,38
30,23
20,387
0,3
80,285
20,684
10,443
40,3
20,101
20,240
0,38
40,38
90,64
10,2169
80,3
140,680
20,257
30,3
20,681
0,682
60,38
30,683
50,578
0,182
20,682
30,198
130,38
40,439
0,440
0,824
0,824
20,678
0,678
20,3
40,38
10,23
10,38
10,903
30,297
0,38
30,468
0,198
40,38
40,477
0,130
40,850
0,851
30,130
90,38
10,3
0,440
20,2701
20,3
30,23
80,1172
50,439
0,440
70,817
20,3
10,2707
10,104
40,387
10,267
40,268
40,3
20,38
10,285
0,46
30,399
0,82
0,104
10,400
30,443
10,101
30,23
40,387
10,387
20,400
0,106
30,100
10,23
30,101
40,285
10,103
80,3
40,19
230,38
350,3
80,38
100,439
10,440
40,817
10,38
90,358
250,33
60,3
370,2043
10,38
40,3269
10,3
10,2
160,1015
70,3
20,1014
0,1015
50,38
110,31
10,3269
30,38
30,23
100,34
0,36
60,33
80,3
0,35
120,30
50,493
50,3
120,495
30,38
0,38
0,33
0,623
140,240
120,202
140,624
0,50
260,252
40,660
10,661
50,253
210,254
10,255
20,120
60,256
170,3
60,50
0,121
30,50
30,384
60,121
100,124
70,125
30,677
180,121
220,131
80,49
20,628
70,129
40,630
100,631
20,632
330,226
0,348
490,20
160,20
0,3
0,103
40,104
50,100
50,101
20,625
40,626
40,141
280,627
170,629
180,636
70,633
180,494
330,494
0,38
1410,38
0,38
1320,38
500,38
130,33
920,38
60,38
1460,38
0,100
20,101
100,103
10,104
40,267
10,268
80,272
10,273
110,82
90,106
160,634
10,635
1450,644
240,645
0,3
0,3
350,2
0,3
20,699
80,11
120,13
850,487
110,639
890,647
530,484
0,360
70,3
170,358
0,637
100,638
140,190
20,191
680,550
280,494
930,89
0,1857
30,90
70,1850
60,1858
290,1851
30,1869
1790,240
270,3
70,3
230,2
1600,503
80,3
40,504
10,1026
100,1003
10,82
120,1964
30,1965
140,1976
40,1967
90,86
10,86
10,87
170,1987
0,3
300,3
20,3
10,3
0,3
0,50
120,120
0,121
50,124
0,125
60,677
0,0
150,136
10,137
40,228
1330,3
490,1
140,297
30,468
10,198
40,477
0,130
40,478
0,91
160,33
0,30
190,439
40,440
40,3
0,31
200,3
160,19
0,3
0,654
60,655
270,656
10,657
260,285
10,662
90,658
30,659
210,663
30,209
30,210
100,674
130,675
80,203
30,204
70,676
230,676
20,676
270,209
1010,3
430,297
150,468
30,477
40,130
20,198
60,49
140,129
30,131
40,628
120,641
140,628
130,640
90,226
30,646
60,642
60,643
170,650
40,651
140,648
30,2
10,649
300,652
70,653
0,38
650,38
1710,33
0,297
20,468
10,198
260,3
200,550
540,634
10,635
110,634
0,3
1250,642
480,646
890,673
1590,3
340,49
30,3
290,131
0,49
110,129
210,129
10,131
0,3
0,3
0,109
0,106
0,3
0,1057
360,1074
0,3
20,218
190,668
40,222
10,668
10,222
50,668
60,665
50,214
20,215
100,666
30,672
150,792
130,798
0,771
130,779
0,3
10,634
290,106
0,217
60,219
50,220
10,219
80,221
40,221
10,669
40,793
10,669
40,796
30,664
20,670
150,671
50,667
30,794
0,1419
160,1452
140,1452
60,1461
30,120
10,86
220,141
220,795
150,0
20,2
510,3
450,778
10,769
80,779
30,778
40,493
10,778
200,86
50,784
130,495
30,792
60,11
40,12
30,106
20,182
30,12
110,29
60,11
20,107
0,27
270,19
40,87
10,502
130,141
40,11
10,108
30,86
10,13
300,0
50,550
100,0
80,1419
940,86
120,27
280,86
0,19
280,635
240,645
330,755
0,20
0,643
350,673
180,646
0,189
140,679
140,623
430,684
0,1036
100,1047
80,1030
0,1040
140,1024
120,1056
670,1107
230,189
550,202
0,268
20,104
20,101
20,82
120,100
0,54
10,101
110,103
0,82
10,104
30,267
0,268
30,283
0,284
20,49
60,54
10,54
90,492
270,46
20,322
0,16
0,678
10,678
250,682
30,688
40,680
60,681
10,682
100,683
50,678
10,678
70,685
10,686
70,686
10,687
10,701
40,689
30,702
50,690
20,705
30,704
30,692
40,696
10,693
20,697
300,686
40,678
0,358
90,3
40,440
60,439
10,440
160,441
0,3
0,237
10,737
40,239
130,738
680,3640
60,3641
20,3642
100,101
120,103
40,104
110,1527
70,3643
1440,3640
90,3
50,209
10,3659
10,210
50,104
50,3642
40,3
10,106
10,101
10,211
10,3658
10,213
70,3707
50,203
20,204
30,3708
80,129
20,131
10,1583
140,322
80,1116
100,399
20,400
90,421
100,3712
30,458
30,811
20,3659
40,1583
50,405
150,587
240,3713
330,3
30,3
0,210
30,210
160,676
0,691
0,304
220,695
60,703
80,706
190,698
20,694
70,707
20,700
0,707
0,3
0,3
120,743
60,1312
50,1299
40,30
110,187
0,1304
1660,46
1270,3
140,226
60,938
0,3
230,33
170,120
20,121
60,124
20,125
80,106
160,50
0,3
90,33
1190,11
30,13
210,19
750,27
20,28
0,30
200,709
0,710
110,716
30,166
30,711
0,712
80,31
100,708
70,505
70,715
170,152
30,508
0,508
200,35
60,34
220,642
20,643
70,36
0,713
0,719
20,16
50,714
0,714
0,16
330,720
180,721
50,719
380,728
0,297
80,717
10,718
210,3
0,722
0,722
330,722
20,723
80,722
20,3
290,897
60,899
0,899
30,780
10,876
20,15
80,896
50,914
10,15
0,15
30,812
10,813
160,941
50,904
40,915
70,947
0,3
320,38
910,3
60,182
1310,358
490,3280
50,3282
10,3282
40,3283
120,11
10,13
110,3280
50,3295
0,346
810,3
110,874
100,3
110,3
60,3
60,885
830,735
1440,791
220,740
0,770
390,3
280,7
470,33
0,11
70,13
190,117
210,27
40,28
420,122
400,873
160,3
150,182
330,64
10,493
60,30
660,31
220,761
270,642
20,643
30,40
230,770
40,767
40,770
10,774
0,726
10,523
0,724
10,727
10,725
30,729
60,732
160,730
20,44
490,739
940,768
0,23
0,322
0,461
290,3
100,288
0,27
10,28
230,3
20,117
210,871
70,868
20,491
100,878
100,878
100,3
0,879
320,888
10,889
350,735
240,740
140,740
0,358
90,12
0,3
160,733
10,734
20,236
10,737
40,738
20,741
40,736
230,756
140,752
170,757
10,763
70,752
120,628
10,762
110,0
20,49
40,129
30,131
90,766
20,31
0,50
70,120
30,121
120,124
10,3
0,125
0,3
130,731
170,50
90,252
10,253
50,254
10,255
0,2
0,89
40,90
80,92
20,82
20,94
50,1176
10,823
40,825
10,3
90,86
40,87
0,1180
170,949
50,950
210,232
40,233
30,0
50,234
10,53
40,235
80,158
0,39
10,1204
30,40
10,159
10,160
130,190
30,41
10,191
40,136
40,192
20,3
130,1
60,121
10,297
70,137
40,124
100,125
30,3
80,50
120,120
160,27
30,28
370,877
560,117
250,122
180,1388
350,1027
30,509
100,511
140,513
150,772
310,3
10,162
10,163
120,82
30,155
10,156
20,1094
40,157
0,158
70,159
10,160
100,3
120,27
20,27
0,28
10,28
130,3
0,3
0,162
20,163
60,1094
40,158
70,1094
90,159
20,3
40,160
0,96
0,405
130,430
160,421
80,3
40,742
230,749
340,753
80,33
0,795
20,29
0,3
270,3
570,11
10,13
0,30
0,31
0,155
70,156
30,157
10,158
20,159
10,160
0,3
0,3
1480,3
0,3
980,3
0,12
0,439
0,440
80,1608
0,3
120,106
80,203
10,129
0,204
10,131
100,19
10,640
10,1465
180,131
160,3
470,3
0,3
720,3
570,38
0,3
0,187
260,743
250,187
0,187
100,2453
940,187
0,1686
140,187
90,1683
30,1688
0,1234
10,1235
90,1237
230,82
120,155
10,156
20,747
0,754
10,748
70,157
10,158
60,750
10,159
0,160
0,751
100,744
10,745
70,624
50,746
400,764
260,162
0,163
80,785
10,786
100,787
10,788
100,789
10,790
180,155
450,157
160,1091
10,1092
0,23
80,23
120,38
1030,3
250,38
1600,3
160,38
0,3
0,82
620,776
10,777
270,782
0,3
30,755
70,106
110,634
20,635
110,755
150,645
180,203
10,204
20,645
50,209
10,210
110,287
10,288
30,676
30,509
10,511
50,211
10,213
50,772
10,216
150,19
0,3
110,100
20,101
100,103
210,19
60,104
150,239
0,215
30,217
0,218
50,219
10,220
40,664
10,665
0,759
150,3
120,82
20,758
60,214
0,3
190,82
250,214
30,215
240,880
20,881
70,217
30,218
20,882
40,883
120,884
10,894
20,902
10,895
430,923
30,924
210,918
30,920
60,967
330,965
30,966
90,3
100,1002
240,994
30,996
1230,1682
300,2534
80,1075
30,1076
30,1339
120,1198
50,3
220,2313
100,30
550,348
80,1618
10,166
120,452
80,708
80,497
30,33
70,709
0,2343
390,12
0,719
0,3
200,327
30,15
160,285
1520,3
870,3
0,3
0,3
30,3
80,226
0,30
610,921
40,3007
70,1309
0,3815
260,297
20,468
0,91
70,198
130,477
40,479
20,479
30,130
20,3820
70,3821
0,480
50,478
0,760
20,477
0,130
80,478
0,91
110,47
0,52
120,17
0,18
100,765
0,440
20,3
110,439
50,440
0,106
190,3
230,780
0,781
100,327
0,15
90,298
0,3
300,50
0,46
50,552
0,3
0,3
0,797
0,799
10,3
130,800
230,285
0,3
0,3
50,11
0,13
100,439
20,440
20,516
170,516
310,810
300,516
220,841
20,847
680,867
0,297
40,3
70,806
10,807
90,808
10,809
40,477
10,468
30,130
30,198
90,82
40,804
60,805
170,477
80,49
40,53
30,804
40,830
0,839
20,2
10,840
30,831
0,836
0,848
70,468
20,862
10,832
10,833
20,842
40,843
40,850
10,851
10,837
10,838
10,834
10,835
90,853
50,845
10,856
30,856
50,859
120,870
0,801
80,802
350,803
0,15
200,812
20,813
1120,869
180,872
180,876
720,904
100,912
90,896
260,915
40,947
0,360
80,814
40,3
70,438
10,358
40,7
90,458
10,811
20,260
250,826
70,826
0,3
420,106
0,682
140,815
50,815
100,3
0,3
0,3
0,816
0,3
0,819
110,820
20,821
10,821
110,818
0,818
0,3
120,818
0,818
20,360
130,405
200,383
50,800
50,327
10,15
20,360
30,405
30,989
70,20
100,405
20,1632
30,989
80,327
0,15
0,90
80,92
10,94
0,11
10,13
190,487
10,3
10,795
420,484
0,89
20,90
70,92
10,94
100,823
10,825
130,86
50,87
90,141
10,142
110,145
60,146
90,147
10,148
140,858
10,860
0,3
0,828
120,829
0,828
80,829
560,368
120,285
50,334
40,379
10,380
20,1732
50,800
20,458
0,1883
30,828
20,458
10,1544
20,1734
0,1735
60,2645
0,3
850,877
30,875
220,539
110,537
10,538
50,892
220,3
260,30
40,928
520,569
180,226
0,3
80,634
30,106
60,635
350,755
0,3
290,864
40,556
20,4
50,557
20,5
70,2
80,2
0,421
0,844
30,865
130,866
0,3
350,852
40,855
60,857
880,3
0,3
40,857
0,849
40,82
60,863
100,792
90,793
80,854
60,846
450,19
190,27
30,28
90,287
20,288
20,27
0,3
200,82
80,145
20,146
110,141
20,2446
20,2447
80,142
310,624
260,240
490,3378
150,1524
40,1472
20,3393
150,3396
180,3390
220,3398
1640,3
0,478
10,91
50,479
10,480
200,3
80,297
20,468
10,198
50,477
50,130
790,3
150,33
0,493
380,3
0,285
60,286
80,634
0,635
20,645
1040,818
50,1090
0,3
0,861
0,3
160,106
510,3
0,3
70,493
0,11
0,13
150,106
50,3
20,33
40,7
10,327
10,15
50,27
10,28
50,812
10,1346
20,1075
0,1076
40,2330
70,106
20,3
0,23
70,23
440,38
0,45
300,45
0,16
540,16
720,45
0,3
80,3
1660,3
530,33
260,3
500,3
0,3
0,3
240,2
20,3
90,368
80,360
110,358
120,906
40,900
20,901
390,919
110,81
0,358
50,3
180,1569
30,360
150,1170
50,300
70,1172
50,1513
20,1514
30,286
20,657
300,634
20,635
180,755
400,1575
10,645
70,1576
20,1471
60,1478
110,2617
70,900
30,901
30,919
10,82
70,368
80,1579
60,1580
50,2894
170,1229
120,2908
420,1252
240,30
230,3
40,1863
110,1581
20,1
260,49
120,53
90,16
0,3156
1030,2787
1640,45
0,3
80,226
440,642
20,938
10,643
30,285
260,3
60,443
50,3746
200,989
1190,3
0,3
0,3
0,3
350,11
10,13
0,748
190,750
30,751
40,2345
150,747
10,3127
30,787
10,788
70,787
30,3134
20,785
10,786
50,3162
10,789
10,790
0,162
20,3152
10,163
10,3153
10,3353
30,3154
20,3155
0,3163
10,3172
10,1094
0,3164
30,3354
40,3173
80,3174
10,3175
30,3176
10,3177
60,3159
0,3167
10,3160
10,3168
60,3161
0,3186
20,3169
20,3171
60,3181
10,3211
10,3182
30,3212
10,3213
10,3181
40,3204
10,3205
140,3207
10,3197
0,3214
10,3208
0,3215
200,3217
10,3210
1060,3
60,3412
90,33
0,0
40,3421
20,3422
50,3415
0,3423
10,3424
40,1253
20,1254
50,157
50,158
0,1238
10,746
0,1239
20,1210
10,82
0,1211
10,3417
